¬í	ECG	¤ß¸õ²v
39.418	-0.227661	127.119
39.419	-0.227051	127.119
39.42	-0.22644	127.119
39.421	-0.226135	127.119
39.422	-0.226135	127.119
39.423	-0.22644	127.119
39.424	-0.226746	127.119
39.425	-0.227966	127.119
39.426	-0.229492	127.119
39.427	-0.231934	127.119
39.428	-0.23468	127.119
39.429	-0.238037	127.119
39.43	-0.242004	127.119
39.431	-0.246277	127.119
39.432	-0.250854	127.119
39.433	-0.255432	127.119
39.434	-0.259705	127.119
39.435	-0.263367	127.119
39.436	-0.265503	127.119
39.437	-0.266113	127.119
39.438	-0.264282	127.119
39.439	-0.260315	127.119
39.44	-0.252991	127.119
39.441	-0.242004	127.119
39.442	-0.227051	127.119
39.443	-0.20752	127.119
39.444	-0.183411	127.119
39.445	-0.154419	127.119
39.446	-0.120239	127.119
39.447	-0.0808716	127.119
39.448	-0.0363159	127.119
39.449	0.0128174	127.119
39.45	0.0662231	127.119
39.451	0.123901	127.119
39.452	0.185547	127.119
39.453	0.250244	127.119
39.454	0.317078	127.119
39.455	0.384521	127.119
39.456	0.450439	127.119
39.457	0.512695	127.119
39.458	0.570068	127.119
39.459	0.620422	127.119
39.46	0.662537	127.119
39.461	0.695496	127.119
39.462	0.718079	127.119
39.463	0.72998	127.119
39.464	0.730896	127.119
39.465	0.72113	127.119
39.466	0.699768	127.119
39.467	0.667419	127.119
39.468	0.623474	127.119
39.469	0.569458	127.119
39.47	0.505676	127.119
39.471	0.43457	127.119
39.472	0.357361	127.119
39.473	0.276489	124.481
39.474	0.194092	124.481
39.475	0.112	124.481
39.476	0.0326538	124.481
39.477	-0.043335	124.481
39.478	-0.114746	124.481
39.479	-0.181274	124.481
39.48	-0.24353	124.481
39.481	-0.301208	124.481
39.482	-0.354004	124.481
39.483	-0.401917	124.481
39.484	-0.444946	124.481
39.485	-0.482788	124.481
39.486	-0.515442	124.481
39.487	-0.543518	124.481
39.488	-0.567322	124.481
39.489	-0.587463	124.481
39.49	-0.604553	124.481
39.491	-0.618591	124.481
39.492	-0.629883	124.481
39.493	-0.638428	124.481
39.494	-0.644226	124.481
39.495	-0.646973	124.481
39.496	-0.646667	124.481
39.497	-0.643311	124.481
39.498	-0.637207	124.481
39.499	-0.628052	124.481
39.5	-0.615845	124.481
39.501	-0.601196	124.481
39.502	-0.584412	124.481
39.503	-0.565796	124.481
39.504	-0.545349	124.481
39.505	-0.523376	124.481
39.506	-0.500183	124.481
39.507	-0.476379	124.481
39.508	-0.45166	124.481
39.509	-0.426331	124.481
39.51	-0.401306	124.481
39.511	-0.376282	124.481
39.512	-0.351563	124.481
39.513	-0.328064	124.481
39.514	-0.305481	124.481
39.515	-0.283813	124.481
39.516	-0.263367	124.481
39.517	-0.244141	124.481
39.518	-0.226746	124.481
39.519	-0.210876	124.481
39.52	-0.196533	124.481
39.521	-0.184326	124.481
39.522	-0.174255	124.481
39.523	-0.165405	124.481
39.524	-0.157776	124.481
39.525	-0.151062	124.481
39.526	-0.145569	124.481
39.527	-0.140991	124.481
39.528	-0.137329	124.481
39.529	-0.134583	124.481
39.53	-0.132141	124.481
39.531	-0.130005	124.481
39.532	-0.127563	124.481
39.533	-0.124512	124.481
39.534	-0.12085	124.481
39.535	-0.116272	124.481
39.536	-0.111389	124.481
39.537	-0.105896	124.481
39.538	-0.100403	124.481
39.539	-0.0946045	124.481
39.54	-0.088501	124.481
39.541	-0.0823975	124.481
39.542	-0.0759888	124.481
39.543	-0.0701904	124.481
39.544	-0.0646973	124.481
39.545	-0.0598145	124.481
39.546	-0.0558472	124.481
39.547	-0.0521851	124.481
39.548	-0.0491333	124.481
39.549	-0.0463867	124.481
39.55	-0.0439453	124.481
39.551	-0.0418091	124.481
39.552	-0.0396729	124.481
39.553	-0.0375366	124.481
39.554	-0.0357056	124.481
39.555	-0.0338745	124.481
39.556	-0.0323486	124.481
39.557	-0.0305176	124.481
39.558	-0.0286865	124.481
39.559	-0.0262451	124.481
39.56	-0.0234985	124.481
39.561	-0.0195313	124.481
39.562	-0.0152588	124.481
39.563	-0.0106812	124.481
39.564	-0.00549316	124.481
39.565	0.000305176	124.481
39.566	0.00671387	124.481
39.567	0.0137329	124.481
39.568	0.0210571	124.481
39.569	0.0289917	124.481
39.57	0.0366211	124.481
39.571	0.0445557	124.481
39.572	0.0521851	124.481
39.573	0.0598145	124.481
39.574	0.0665283	124.481
39.575	0.0726318	124.481
39.576	0.078125	124.481
39.577	0.0827026	124.481
39.578	0.0869751	124.481
39.579	0.0909424	124.481
39.58	0.0952148	124.481
39.581	0.0997925	124.481
39.582	0.105286	124.481
39.583	0.111389	124.481
39.584	0.118103	124.481
39.585	0.124817	124.481
39.586	0.131531	124.481
39.587	0.13855	124.481
39.588	0.145569	124.481
39.589	0.153198	124.481
39.59	0.161438	124.481
39.591	0.169983	124.481
39.592	0.179138	124.481
39.593	0.188599	124.481
39.594	0.197449	124.481
39.595	0.206299	124.481
39.596	0.214233	124.481
39.597	0.221252	124.481
39.598	0.227051	124.481
39.599	0.231628	124.481
39.6	0.235291	124.481
39.601	0.237427	124.481
39.602	0.238647	124.481
39.603	0.238953	124.481
39.604	0.238647	124.481
39.605	0.238342	124.481
39.606	0.237732	124.481
39.607	0.237122	124.481
39.608	0.236511	124.481
39.609	0.235901	124.481
39.61	0.235291	124.481
39.611	0.234985	124.481
39.612	0.234985	124.481
39.613	0.235291	124.481
39.614	0.236206	124.481
39.615	0.237427	124.481
39.616	0.238953	124.481
39.617	0.240784	124.481
39.618	0.242615	124.481
39.619	0.244446	124.481
39.62	0.246277	124.481
39.621	0.248108	124.481
39.622	0.250244	124.481
39.623	0.252075	124.481
39.624	0.253601	124.481
39.625	0.255127	124.481
39.626	0.256348	124.481
39.627	0.257874	124.481
39.628	0.259399	124.481
39.629	0.260925	124.481
39.63	0.262451	124.481
39.631	0.263672	124.481
39.632	0.264893	124.481
39.633	0.266418	124.481
39.634	0.267639	124.481
39.635	0.26947	124.481
39.636	0.270996	124.481
39.637	0.272522	124.481
39.638	0.274048	124.481
39.639	0.275269	124.481
39.64	0.275879	124.481
39.641	0.276184	124.481
39.642	0.275879	124.481
39.643	0.274963	124.481
39.644	0.273743	124.481
39.645	0.271912	124.481
39.646	0.269165	124.481
39.647	0.266113	124.481
39.648	0.262146	124.481
39.649	0.257568	124.481
39.65	0.253296	124.481
39.651	0.249634	124.481
39.652	0.246582	124.481
39.653	0.244446	124.481
39.654	0.24292	124.481
39.655	0.241699	124.481
39.656	0.240784	124.481
39.657	0.240479	124.481
39.658	0.240173	124.481
39.659	0.239868	124.481
39.66	0.240173	124.481
39.661	0.240479	124.481
39.662	0.240784	124.481
39.663	0.241089	124.481
39.664	0.241394	124.481
39.665	0.240784	124.481
39.666	0.239563	124.481
39.667	0.237427	124.481
39.668	0.234375	124.481
39.669	0.230713	124.481
39.67	0.22644	124.481
39.671	0.220947	124.481
39.672	0.215149	124.481
39.673	0.209045	124.481
39.674	0.202942	124.481
39.675	0.196838	124.481
39.676	0.19104	124.481
39.677	0.185547	124.481
39.678	0.180664	124.481
39.679	0.175781	124.481
39.68	0.171814	124.481
39.681	0.167847	124.481
39.682	0.16449	124.481
39.683	0.161438	124.481
39.684	0.158691	124.481
39.685	0.155945	124.481
39.686	0.152893	124.481
39.687	0.150146	124.481
39.688	0.1474	124.481
39.689	0.144348	124.481
39.69	0.141907	124.481
39.691	0.13916	124.481
39.692	0.136414	124.481
39.693	0.134277	124.481
39.694	0.132141	124.481
39.695	0.13092	124.481
39.696	0.130615	124.481
39.697	0.131226	124.481
39.698	0.132446	124.481
39.699	0.134583	124.481
39.7	0.136719	124.481
39.701	0.138855	124.481
39.702	0.141296	124.481
39.703	0.144043	124.481
39.704	0.1474	124.481
39.705	0.150452	124.481
39.706	0.153809	124.481
39.707	0.157166	124.481
39.708	0.159912	124.481
39.709	0.162048	124.481
39.71	0.163879	124.481
39.711	0.164795	124.481
39.712	0.1651	124.481
39.713	0.16449	124.481
39.714	0.163879	124.481
39.715	0.162659	124.481
39.716	0.161133	124.481
39.717	0.159302	124.481
39.718	0.157471	124.481
39.719	0.15564	124.481
39.72	0.153809	124.481
39.721	0.151978	124.481
39.722	0.150452	124.481
39.723	0.149231	124.481
39.724	0.148315	124.481
39.725	0.147705	124.481
39.726	0.147705	124.481
39.727	0.14801	124.481
39.728	0.148621	124.481
39.729	0.149841	124.481
39.73	0.151062	124.481
39.731	0.152283	124.481
39.732	0.153809	124.481
39.733	0.155334	124.481
39.734	0.157471	124.481
39.735	0.159912	124.481
39.736	0.162354	124.481
39.737	0.164795	124.481
39.738	0.166931	124.481
39.739	0.168762	124.481
39.74	0.170593	124.481
39.741	0.171814	124.481
39.742	0.173035	124.481
39.743	0.17395	124.481
39.744	0.174561	124.481
39.745	0.174561	124.481
39.746	0.174255	124.481
39.747	0.17334	124.481
39.748	0.171814	124.481
39.749	0.169678	124.481
39.75	0.166931	124.481
39.751	0.163879	124.481
39.752	0.160522	124.481
39.753	0.157166	124.481
39.754	0.153809	124.481
39.755	0.150757	124.481
39.756	0.1474	124.481
39.757	0.144043	124.481
39.758	0.140991	124.481
39.759	0.138245	124.481
39.76	0.135498	124.481
39.761	0.133057	124.481
39.762	0.13092	124.481
39.763	0.129089	124.481
39.764	0.127869	124.481
39.765	0.127258	124.481
39.766	0.127563	124.481
39.767	0.128784	124.481
39.768	0.130615	124.481
39.769	0.132751	124.481
39.77	0.135193	124.481
39.771	0.137939	124.481
39.772	0.140991	124.481
39.773	0.143738	124.481
39.774	0.147095	124.481
39.775	0.150452	124.481
39.776	0.154419	124.481
39.777	0.158081	124.481
39.778	0.161743	124.481
39.779	0.16571	124.481
39.78	0.169373	124.481
39.781	0.172729	124.481
39.782	0.175476	124.481
39.783	0.177002	124.481
39.784	0.177917	124.481
39.785	0.178528	124.481
39.786	0.179138	124.481
39.787	0.180359	124.481
39.788	0.18158	124.481
39.789	0.182495	124.481
39.79	0.183716	124.481
39.791	0.184631	124.481
39.792	0.185547	124.481
39.793	0.187073	124.481
39.794	0.189209	124.481
39.795	0.192261	124.481
39.796	0.195618	124.481
39.797	0.19989	124.481
39.798	0.204773	124.481
39.799	0.209961	124.481
39.8	0.215759	124.481
39.801	0.221863	124.481
39.802	0.227966	124.481
39.803	0.23407	124.481
39.804	0.240479	124.481
39.805	0.246582	124.481
39.806	0.25238	124.481
39.807	0.258179	124.481
39.808	0.263672	124.481
39.809	0.269165	124.481
39.81	0.274658	124.481
39.811	0.280151	124.481
39.812	0.285645	124.481
39.813	0.290527	124.481
39.814	0.295105	124.481
39.815	0.299072	124.481
39.816	0.302734	124.481
39.817	0.305786	124.481
39.818	0.308533	124.481
39.819	0.310669	124.481
39.82	0.312195	124.481
39.821	0.312805	124.481
39.822	0.312805	124.481
39.823	0.31189	124.481
39.824	0.310364	124.481
39.825	0.308228	124.481
39.826	0.305481	124.481
39.827	0.302124	124.481
39.828	0.298462	124.481
39.829	0.2948	124.481
39.83	0.290527	124.481
39.831	0.28656	124.481
39.832	0.282593	124.481
39.833	0.279541	124.481
39.834	0.276794	124.481
39.835	0.274963	124.481
39.836	0.273743	124.481
39.837	0.273438	124.481
39.838	0.273743	124.481
39.839	0.274658	124.481
39.84	0.275574	124.481
39.841	0.276489	124.481
39.842	0.276794	124.481
39.843	0.276794	124.481
39.844	0.275879	124.481
39.845	0.273438	124.481
39.846	0.269775	124.481
39.847	0.264587	124.481
39.848	0.257874	124.481
39.849	0.249634	124.481
39.85	0.240784	124.481
39.851	0.231323	124.481
39.852	0.221252	124.481
39.853	0.210876	124.481
39.854	0.19989	124.481
39.855	0.188904	124.481
39.856	0.177917	124.481
39.857	0.167236	124.481
39.858	0.157166	124.481
39.859	0.147705	124.481
39.86	0.139771	124.481
39.861	0.133057	124.481
39.862	0.127869	124.481
39.863	0.123901	124.481
39.864	0.121155	124.481
39.865	0.119324	124.481
39.866	0.118713	124.481
39.867	0.118713	124.481
39.868	0.119019	124.481
39.869	0.119629	124.481
39.87	0.120544	124.481
39.871	0.121155	124.481
39.872	0.12207	124.481
39.873	0.122681	124.481
39.874	0.122986	124.481
39.875	0.122986	124.481
39.876	0.122681	124.481
39.877	0.121765	124.481
39.878	0.120544	124.481
39.879	0.119019	124.481
39.88	0.117188	124.481
39.881	0.114746	124.481
39.882	0.11261	124.481
39.883	0.110168	124.481
39.884	0.108337	124.481
39.885	0.106506	124.481
39.886	0.10498	124.481
39.887	0.10376	124.481
39.888	0.102844	124.481
39.889	0.102234	124.481
39.89	0.102539	124.481
39.891	0.103149	124.481
39.892	0.10498	124.481
39.893	0.107422	124.481
39.894	0.109863	124.481
39.895	0.112915	124.481
39.896	0.115662	124.481
39.897	0.118103	124.481
39.898	0.120239	124.481
39.899	0.122375	124.481
39.9	0.124207	124.481
39.901	0.126038	124.481
39.902	0.127258	124.481
39.903	0.128479	124.481
39.904	0.129395	124.481
39.905	0.13031	124.481
39.906	0.131226	124.481
39.907	0.131836	124.481
39.908	0.132141	124.481
39.909	0.132751	124.481
39.91	0.133057	124.481
39.911	0.133362	124.481
39.912	0.133667	124.481
39.913	0.134277	124.481
39.914	0.134888	124.481
39.915	0.135498	124.481
39.916	0.135803	124.481
39.917	0.136108	124.481
39.918	0.135498	124.481
39.919	0.134277	124.481
39.92	0.132446	124.481
39.921	0.129395	124.481
39.922	0.125427	124.481
39.923	0.121155	124.481
39.924	0.116577	124.481
39.925	0.112	124.481
39.926	0.107422	124.481
39.927	0.104065	124.481
39.928	0.101624	124.481
39.929	0.101013	124.481
39.93	0.102539	124.481
39.931	0.106506	124.481
39.932	0.11322	124.481
39.933	0.122681	124.481
39.934	0.135193	124.481
39.935	0.151672	124.481
39.936	0.172119	124.481
39.937	0.196838	124.481
39.938	0.225525	124.481
39.939	0.258179	124.481
39.94	0.2948	124.481
39.941	0.335083	124.481
39.942	0.379333	124.481
39.943	0.427246	124.481
39.944	0.479126	124.481
39.945	0.534363	124.481
39.946	0.592651	124.481
39.947	0.652161	124.481
39.948	0.711365	124.481
39.949	0.768127	124.481
39.95	0.820923	124.481
39.951	0.86853	124.481
39.952	0.909729	124.481
39.953	0.943298	124.481
39.954	0.968323	124.481
39.955	0.984497	124.481
39.956	0.991516	124.481
39.957	0.989075	124.481
39.958	0.976868	124.481
39.959	0.954285	124.481
39.96	0.921021	124.481
39.961	0.87738	124.481
39.962	0.82428	124.481
39.963	0.762939	124.481
39.964	0.695496	124.481
39.965	0.623779	124.481
39.966	0.549622	121.704
39.967	0.475159	121.704
39.968	0.402222	121.704
39.969	0.331726	121.704
39.97	0.264587	121.704
39.971	0.202332	121.704
39.972	0.144653	121.704
39.973	0.0921631	121.704
39.974	0.0442505	121.704
39.975	0.0012207	121.704
39.976	-0.0375366	121.704
39.977	-0.071106	121.704
39.978	-0.100403	121.704
39.979	-0.125122	121.704
39.98	-0.145874	121.704
39.981	-0.163269	121.704
39.982	-0.177612	121.704
39.983	-0.189209	121.704
39.984	-0.198669	121.704
39.985	-0.205994	121.704
39.986	-0.211487	121.704
39.987	-0.215149	121.704
39.988	-0.217285	121.704
39.989	-0.217285	121.704
39.99	-0.215759	121.704
39.991	-0.212097	121.704
39.992	-0.206909	121.704
39.993	-0.19989	121.704
39.994	-0.19165	121.704
39.995	-0.18219	121.704
39.996	-0.170898	121.704
39.997	-0.158386	121.704
39.998	-0.144348	121.704
39.999	-0.128479	121.704
40	-0.111389	121.704
40.001	-0.0930786	121.704
40.002	-0.0735474	121.704
40.003	-0.0531006	121.704
40.004	-0.0317383	121.704
40.005	-0.00976563	121.704
40.006	0.0128174	121.704
40.007	0.0360107	121.704
40.008	0.0592041	121.704
40.009	0.0823975	121.704
40.01	0.105286	121.704
40.011	0.127563	121.704
40.012	0.148621	121.704
40.013	0.168457	121.704
40.014	0.186157	121.704
40.015	0.202332	121.704
40.016	0.216064	121.704
40.017	0.227661	121.704
40.018	0.237122	121.704
40.019	0.244751	121.704
40.02	0.249939	121.704
40.021	0.253906	121.704
40.022	0.256042	121.704
40.023	0.257263	121.704
40.024	0.257568	121.704
40.025	0.257568	121.704
40.026	0.257568	121.704
40.027	0.257874	121.704
40.028	0.258484	121.704
40.029	0.26001	121.704
40.03	0.262146	121.704
40.031	0.265503	121.704
40.032	0.26947	121.704
40.033	0.274048	121.704
40.034	0.279541	121.704
40.035	0.285034	121.704
40.036	0.290527	121.704
40.037	0.296021	121.704
40.038	0.301208	121.704
40.039	0.306396	121.704
40.04	0.311584	121.704
40.041	0.316772	121.704
40.042	0.32196	121.704
40.043	0.327148	121.704
40.044	0.332031	121.704
40.045	0.336914	121.704
40.046	0.341492	121.704
40.047	0.345764	121.704
40.048	0.349426	121.704
40.049	0.353088	121.704
40.05	0.35614	121.704
40.051	0.359192	121.704
40.052	0.362244	121.704
40.053	0.365295	121.704
40.054	0.367737	121.704
40.055	0.369873	121.704
40.056	0.371399	121.704
40.057	0.372925	121.704
40.058	0.37384	121.704
40.059	0.374756	121.704
40.06	0.375671	121.704
40.061	0.376587	121.704
40.062	0.377808	121.704
40.063	0.379333	121.704
40.064	0.381165	121.704
40.065	0.383606	121.704
40.066	0.386353	121.704
40.067	0.390015	121.704
40.068	0.394592	121.704
40.069	0.400085	121.704
40.07	0.407104	121.704
40.071	0.415344	121.704
40.072	0.424194	121.704
40.073	0.43396	121.704
40.074	0.443726	121.704
40.075	0.453491	121.704
40.076	0.463562	121.704
40.077	0.473328	121.704
40.078	0.483093	121.704
40.079	0.492249	121.704
40.08	0.501099	121.704
40.081	0.509338	121.704
40.082	0.516968	121.704
40.083	0.523987	121.704
40.084	0.530396	121.704
40.085	0.536194	121.704
40.086	0.541077	121.704
40.087	0.545959	121.704
40.088	0.549927	121.704
40.089	0.553589	121.704
40.09	0.556946	121.704
40.091	0.559692	121.704
40.092	0.561829	121.704
40.093	0.56366	121.704
40.094	0.565186	121.704
40.095	0.565796	121.704
40.096	0.566406	121.704
40.097	0.566711	121.704
40.098	0.567017	121.704
40.099	0.567322	121.704
40.1	0.567627	121.704
40.101	0.567932	121.704
40.102	0.568237	121.704
40.103	0.568848	121.704
40.104	0.569458	121.704
40.105	0.570679	121.704
40.106	0.572205	121.704
40.107	0.574036	121.704
40.108	0.576477	121.704
40.109	0.578918	121.704
40.11	0.58197	121.704
40.111	0.584717	121.704
40.112	0.588074	121.704
40.113	0.591125	121.704
40.114	0.593872	121.704
40.115	0.596619	121.704
40.116	0.598755	121.704
40.117	0.600281	121.704
40.118	0.601196	121.704
40.119	0.601196	121.704
40.12	0.600586	121.704
40.121	0.59967	121.704
40.122	0.59845	121.704
40.123	0.596924	121.704
40.124	0.595398	121.704
40.125	0.594177	121.704
40.126	0.593262	121.704
40.127	0.592346	121.704
40.128	0.591736	121.704
40.129	0.591125	121.704
40.13	0.590515	121.704
40.131	0.59021	121.704
40.132	0.59021	121.704
40.133	0.590515	121.704
40.134	0.591125	121.704
40.135	0.592041	121.704
40.136	0.592651	121.704
40.137	0.593262	121.704
40.138	0.593567	121.704
40.139	0.593567	121.704
40.14	0.592957	121.704
40.141	0.591431	121.704
40.142	0.5896	121.704
40.143	0.587463	121.704
40.144	0.585022	121.704
40.145	0.582581	121.704
40.146	0.580139	121.704
40.147	0.577698	121.704
40.148	0.575256	121.704
40.149	0.573425	121.704
40.15	0.571899	121.704
40.151	0.570679	121.704
40.152	0.569763	121.704
40.153	0.569153	121.704
40.154	0.567932	121.704
40.155	0.566406	121.704
40.156	0.564575	121.704
40.157	0.561829	121.704
40.158	0.559082	121.704
40.159	0.556335	121.704
40.16	0.553284	121.704
40.161	0.550232	121.704
40.162	0.54718	121.704
40.163	0.543823	121.704
40.164	0.540466	121.704
40.165	0.537415	121.704
40.166	0.534973	121.704
40.167	0.532837	121.704
40.168	0.531311	121.704
40.169	0.529785	121.704
40.17	0.528564	121.704
40.171	0.527649	121.704
40.172	0.527039	121.704
40.173	0.527039	121.704
40.174	0.527344	121.704
40.175	0.528259	121.704
40.176	0.529175	121.704
40.177	0.52948	121.704
40.178	0.529785	121.704
40.179	0.529175	121.704
40.18	0.527649	121.704
40.181	0.525818	121.704
40.182	0.523376	121.704
40.183	0.520325	121.704
40.184	0.516968	121.704
40.185	0.513	121.704
40.186	0.509338	121.704
40.187	0.505371	121.704
40.188	0.501709	121.704
40.189	0.498047	121.704
40.19	0.494995	121.704
40.191	0.492249	121.704
40.192	0.490723	121.704
40.193	0.489807	121.704
40.194	0.489807	121.704
40.195	0.490723	121.704
40.196	0.492249	121.704
40.197	0.494385	121.704
40.198	0.496826	121.704
40.199	0.499573	121.704
40.2	0.502319	121.704
40.201	0.505066	121.704
40.202	0.507813	121.704
40.203	0.510559	121.704
40.204	0.513306	121.704
40.205	0.516052	121.704
40.206	0.519104	121.704
40.207	0.521545	121.704
40.208	0.523682	121.704
40.209	0.524902	121.704
40.21	0.525818	121.704
40.211	0.526428	121.704
40.212	0.527039	121.704
40.213	0.527344	121.704
40.214	0.527649	121.704
40.215	0.527954	121.704
40.216	0.528259	121.704
40.217	0.528259	121.704
40.218	0.528259	121.704
40.219	0.528259	121.704
40.22	0.527649	121.704
40.221	0.527039	121.704
40.222	0.526123	121.704
40.223	0.525208	121.704
40.224	0.524292	121.704
40.225	0.523071	121.704
40.226	0.521851	121.704
40.227	0.52063	121.704
40.228	0.519409	121.704
40.229	0.518188	121.704
40.23	0.516357	121.704
40.231	0.514526	121.704
40.232	0.512695	121.704
40.233	0.510559	121.704
40.234	0.508118	121.704
40.235	0.505981	121.704
40.236	0.503845	121.704
40.237	0.502014	121.704
40.238	0.500183	121.704
40.239	0.498657	121.704
40.24	0.497131	121.704
40.241	0.495605	121.704
40.242	0.494385	121.704
40.243	0.493164	121.704
40.244	0.491943	121.704
40.245	0.491028	121.704
40.246	0.490417	121.704
40.247	0.489502	121.704
40.248	0.488892	121.704
40.249	0.488586	121.704
40.25	0.488281	121.704
40.251	0.487976	121.704
40.252	0.487976	121.704
40.253	0.487976	121.704
40.254	0.488892	121.704
40.255	0.489807	121.704
40.256	0.491333	121.704
40.257	0.493164	121.704
40.258	0.495911	121.704
40.259	0.499268	121.704
40.26	0.50293	121.704
40.261	0.506897	121.704
40.262	0.510864	121.704
40.263	0.514832	121.704
40.264	0.519104	121.704
40.265	0.523071	121.704
40.266	0.527344	121.704
40.267	0.531311	121.704
40.268	0.535278	121.704
40.269	0.53894	121.704
40.27	0.541687	121.704
40.271	0.544128	121.704
40.272	0.545959	121.704
40.273	0.547485	121.704
40.274	0.548096	121.704
40.275	0.548096	121.704
40.276	0.547791	121.704
40.277	0.547485	121.704
40.278	0.546875	121.704
40.279	0.54657	121.704
40.28	0.546875	121.704
40.281	0.54718	121.704
40.282	0.548401	121.704
40.283	0.549927	121.704
40.284	0.552063	121.704
40.285	0.555115	121.704
40.286	0.558472	121.704
40.287	0.562439	121.704
40.288	0.566711	121.704
40.289	0.571289	121.704
40.29	0.575562	121.704
40.291	0.579834	121.704
40.292	0.583801	121.704
40.293	0.587158	121.704
40.294	0.59021	121.704
40.295	0.592957	121.704
40.296	0.595398	121.704
40.297	0.59845	121.704
40.298	0.601501	121.704
40.299	0.604553	121.704
40.3	0.60791	121.704
40.301	0.610962	121.704
40.302	0.613708	121.704
40.303	0.61615	121.704
40.304	0.618591	121.704
40.305	0.621033	121.704
40.306	0.623779	121.704
40.307	0.626526	121.704
40.308	0.628662	121.704
40.309	0.630798	121.704
40.31	0.632629	121.704
40.311	0.63385	121.704
40.312	0.63446	121.704
40.313	0.63446	121.704
40.314	0.633545	121.704
40.315	0.631714	121.704
40.316	0.628967	121.704
40.317	0.62561	121.704
40.318	0.621948	121.704
40.319	0.617676	121.704
40.32	0.613403	121.704
40.321	0.609131	121.704
40.322	0.604858	121.704
40.323	0.600891	121.704
40.324	0.596924	121.704
40.325	0.593262	121.704
40.326	0.5896	121.704
40.327	0.585632	121.704
40.328	0.58136	121.704
40.329	0.577087	121.704
40.33	0.572205	121.704
40.331	0.567017	121.704
40.332	0.560913	121.704
40.333	0.554199	121.704
40.334	0.546875	121.704
40.335	0.53894	121.704
40.336	0.530396	121.704
40.337	0.521851	121.704
40.338	0.513	121.704
40.339	0.50415	121.704
40.34	0.495605	121.704
40.341	0.487366	121.704
40.342	0.479431	121.704
40.343	0.472107	121.704
40.344	0.465698	121.704
40.345	0.4599	121.704
40.346	0.454712	121.704
40.347	0.450745	121.704
40.348	0.447693	121.704
40.349	0.445251	121.704
40.35	0.443726	121.704
40.351	0.442505	121.704
40.352	0.441589	121.704
40.353	0.440369	121.704
40.354	0.439148	121.704
40.355	0.437927	121.704
40.356	0.437012	121.704
40.357	0.435791	121.704
40.358	0.434875	121.704
40.359	0.43396	121.704
40.36	0.432739	121.704
40.361	0.431519	121.704
40.362	0.430298	121.704
40.363	0.429077	121.704
40.364	0.428162	121.704
40.365	0.427551	121.704
40.366	0.427246	121.704
40.367	0.427246	121.704
40.368	0.427856	121.704
40.369	0.428467	121.704
40.37	0.429077	121.704
40.371	0.430298	121.704
40.372	0.431213	121.704
40.373	0.432434	121.704
40.374	0.433044	121.704
40.375	0.433655	121.704
40.376	0.43396	121.704
40.377	0.434265	121.704
40.378	0.43396	121.704
40.379	0.43396	121.704
40.38	0.433655	121.704
40.381	0.43335	121.704
40.382	0.433044	121.704
40.383	0.433044	121.704
40.384	0.43335	121.704
40.385	0.433655	121.704
40.386	0.43396	121.704
40.387	0.434875	121.704
40.388	0.435791	121.704
40.389	0.437012	121.704
40.39	0.438538	121.704
40.391	0.440674	121.704
40.392	0.442505	121.704
40.393	0.444946	121.704
40.394	0.447083	121.704
40.395	0.449524	121.704
40.396	0.45166	121.704
40.397	0.453796	121.704
40.398	0.455627	121.704
40.399	0.457458	121.704
40.4	0.458679	121.704
40.401	0.458984	121.704
40.402	0.458374	121.704
40.403	0.457153	121.704
40.404	0.454712	121.704
40.405	0.451965	121.704
40.406	0.448303	121.704
40.407	0.444336	121.704
40.408	0.440063	121.704
40.409	0.435791	121.704
40.41	0.431824	121.704
40.411	0.429077	121.704
40.412	0.427246	121.704
40.413	0.427551	121.704
40.414	0.429688	121.704
40.415	0.43457	121.704
40.416	0.44281	121.704
40.417	0.454102	121.704
40.418	0.469666	121.704
40.419	0.489502	121.704
40.42	0.514221	121.704
40.421	0.543823	121.704
40.422	0.578613	121.704
40.423	0.617981	121.704
40.424	0.662231	121.704
40.425	0.710449	121.704
40.426	0.762634	121.704
40.427	0.819092	121.704
40.428	0.879211	121.704
40.429	0.942078	121.704
40.43	1.00677	121.704
40.431	1.07147	121.704
40.432	1.13434	121.704
40.433	1.19324	121.704
40.434	1.24664	121.704
40.435	1.29272	121.704
40.436	1.32996	121.704
40.437	1.35803	121.704
40.438	1.37665	121.704
40.439	1.38489	121.704
40.44	1.38336	121.704
40.441	1.37146	121.704
40.442	1.34888	121.704
40.443	1.315	121.704
40.444	1.27014	121.704
40.445	1.2149	121.704
40.446	1.15082	121.704
40.447	1.07971	121.704
40.448	1.00342	121.704
40.449	0.924072	121.704
40.45	0.843201	124.224
40.451	0.762634	124.224
40.452	0.683899	124.224
40.453	0.608215	124.224
40.454	0.535889	124.224
40.455	0.467834	124.224
40.456	0.404358	124.224
40.457	0.345764	124.224
40.458	0.292358	124.224
40.459	0.244141	124.224
40.46	0.201416	124.224
40.461	0.163574	124.224
40.462	0.13031	124.224
40.463	0.101624	124.224
40.464	0.0769043	124.224
40.465	0.055542	124.224
40.466	0.0378418	124.224
40.467	0.0231934	124.224
40.468	0.012207	124.224
40.469	0.00457764	124.224
40.47	0.000305176	124.224
40.471	-0.000610352	124.224
40.472	0.00183105	124.224
40.473	0.00701904	124.224
40.474	0.015564	124.224
40.475	0.0268555	124.224
40.476	0.0405884	124.224
