¬í	ECG	¤ß¸õ²v
30.722	0.847778	91.7431
30.723	0.886841	91.7431
30.724	0.916443	91.7431
30.725	0.936584	91.7431
30.726	0.94635	91.7431
30.727	0.946045	91.7431
30.728	0.935059	91.7431
30.729	0.913086	91.7431
30.73	0.880432	91.7431
30.731	0.837097	91.7431
30.732	0.784302	91.7431
30.733	0.722961	91.7431
30.734	0.654907	91.7431
30.735	0.58197	91.7431
30.736	0.505371	79.7872
30.737	0.427246	79.7872
30.738	0.349121	79.7872
30.739	0.272217	79.7872
30.74	0.197449	79.7872
30.741	0.125732	79.7872
30.742	0.0579834	79.7872
30.743	-0.00549316	79.7872
30.744	-0.0634766	79.7872
30.745	-0.116272	79.7872
30.746	-0.163269	79.7872
30.747	-0.204468	79.7872
30.748	-0.240173	79.7872
30.749	-0.270996	79.7872
30.75	-0.296631	79.7872
30.751	-0.317993	79.7872
30.752	-0.335083	79.7872
30.753	-0.348206	79.7872
30.754	-0.357056	79.7872
30.755	-0.362244	79.7872
30.756	-0.364075	79.7872
30.757	-0.362549	79.7872
30.758	-0.358276	79.7872
30.759	-0.351257	79.7872
30.76	-0.342407	79.7872
30.761	-0.331421	79.7872
30.762	-0.318909	79.7872
30.763	-0.304871	79.7872
30.764	-0.289917	79.7872
30.765	-0.273743	79.7872
30.766	-0.256958	79.7872
30.767	-0.239563	79.7872
30.768	-0.222168	79.7872
30.769	-0.204468	79.7872
30.77	-0.187073	79.7872
30.771	-0.169678	79.7872
30.772	-0.153198	79.7872
30.773	-0.137329	79.7872
30.774	-0.122681	79.7872
30.775	-0.108643	79.7872
30.776	-0.0958252	79.7872
30.777	-0.0839233	79.7872
30.778	-0.0732422	79.7872
30.779	-0.0637817	79.7872
30.78	-0.0552368	79.7872
30.781	-0.0479126	79.7872
30.782	-0.0421143	79.7872
30.783	-0.0372314	79.7872
30.784	-0.0335693	79.7872
30.785	-0.0311279	79.7872
30.786	-0.0296021	79.7872
30.787	-0.0286865	79.7872
30.788	-0.0283813	79.7872
30.789	-0.0280762	79.7872
30.79	-0.0283813	79.7872
30.791	-0.0283813	79.7872
30.792	-0.0283813	79.7872
30.793	-0.0280762	79.7872
30.794	-0.0274658	79.7872
30.795	-0.0265503	79.7872
30.796	-0.0253296	79.7872
30.797	-0.0241089	79.7872
30.798	-0.0228882	79.7872
30.799	-0.0219727	79.7872
30.8	-0.020752	79.7872
30.801	-0.0198364	79.7872
30.802	-0.0189209	79.7872
30.803	-0.0177002	79.7872
30.804	-0.0167847	79.7872
30.805	-0.0158691	79.7872
30.806	-0.0149536	79.7872
30.807	-0.0140381	79.7872
30.808	-0.0131226	79.7872
30.809	-0.0119019	79.7872
30.81	-0.0106812	79.7872
30.811	-0.00976563	79.7872
30.812	-0.0088501	79.7872
30.813	-0.00793457	79.7872
30.814	-0.00701904	79.7872
30.815	-0.00640869	79.7872
30.816	-0.00579834	79.7872
30.817	-0.00488281	79.7872
30.818	-0.00396729	79.7872
30.819	-0.00305176	79.7872
30.82	-0.00183105	79.7872
30.821	-0.000915527	79.7872
30.822	0	79.7872
30.823	0.000915527	79.7872
30.824	0.00152588	79.7872
30.825	0.00183105	79.7872
30.826	0.00244141	79.7872
30.827	0.00305176	79.7872
30.828	0.00396729	79.7872
30.829	0.00488281	79.7872
30.83	0.00579834	79.7872
30.831	0.00701904	79.7872
30.832	0.00854492	79.7872
30.833	0.010376	79.7872
30.834	0.012207	79.7872
30.835	0.0140381	79.7872
30.836	0.0158691	79.7872
30.837	0.0180054	79.7872
30.838	0.0201416	79.7872
30.839	0.022583	79.7872
30.84	0.0253296	79.7872
30.841	0.0280762	79.7872
30.842	0.0308228	79.7872
30.843	0.0335693	79.7872
30.844	0.0366211	79.7872
30.845	0.0393677	79.7872
30.846	0.0421143	79.7872
30.847	0.0445557	79.7872
30.848	0.0473022	79.7872
30.849	0.0497437	79.7872
30.85	0.0521851	79.7872
30.851	0.0546265	79.7872
30.852	0.0570679	79.7872
30.853	0.0595093	79.7872
30.854	0.0619507	79.7872
30.855	0.0643921	79.7872
30.856	0.0665283	79.7872
30.857	0.0689697	79.7872
30.858	0.0714111	79.7872
30.859	0.0738525	79.7872
30.86	0.0762939	79.7872
30.861	0.0787354	79.7872
30.862	0.0814819	79.7872
30.863	0.0839233	79.7872
30.864	0.0863647	79.7872
30.865	0.088501	79.7872
30.866	0.0906372	79.7872
30.867	0.0927734	79.7872
30.868	0.0949097	79.7872
30.869	0.0970459	79.7872
30.87	0.0991821	79.7872
30.871	0.101318	79.7872
30.872	0.103455	79.7872
30.873	0.105591	79.7872
30.874	0.108032	79.7872
30.875	0.110474	79.7872
30.876	0.112915	79.7872
30.877	0.115356	79.7872
30.878	0.117798	79.7872
30.879	0.120239	79.7872
30.88	0.122681	79.7872
30.881	0.125122	79.7872
30.882	0.127869	79.7872
30.883	0.130615	79.7872
30.884	0.133057	79.7872
30.885	0.136108	79.7872
30.886	0.138855	79.7872
30.887	0.141907	79.7872
30.888	0.145264	79.7872
30.889	0.148315	79.7872
30.89	0.151367	79.7872
30.891	0.154419	79.7872
30.892	0.157166	79.7872
30.893	0.159607	79.7872
30.894	0.162048	79.7872
30.895	0.16449	79.7872
30.896	0.166931	79.7872
30.897	0.169373	79.7872
30.898	0.171814	79.7872
30.899	0.17395	79.7872
30.9	0.175781	79.7872
30.901	0.177612	79.7872
30.902	0.179138	79.7872
30.903	0.180664	79.7872
30.904	0.181885	79.7872
30.905	0.183716	79.7872
30.906	0.185242	79.7872
30.907	0.187073	79.7872
30.908	0.188904	79.7872
30.909	0.190735	79.7872
30.91	0.192871	79.7872
30.911	0.195007	79.7872
30.912	0.197144	79.7872
30.913	0.198975	79.7872
30.914	0.201111	79.7872
30.915	0.203247	79.7872
30.916	0.205383	79.7872
30.917	0.20752	79.7872
30.918	0.209656	79.7872
30.919	0.211487	79.7872
30.92	0.213318	79.7872
30.921	0.214844	79.7872
30.922	0.215759	79.7872
30.923	0.216675	79.7872
30.924	0.217285	79.7872
30.925	0.217896	79.7872
30.926	0.218201	79.7872
30.927	0.218201	79.7872
30.928	0.218506	79.7872
30.929	0.218811	79.7872
30.93	0.219116	79.7872
30.931	0.219421	79.7872
30.932	0.219727	79.7872
30.933	0.220032	79.7872
30.934	0.220032	79.7872
30.935	0.219727	79.7872
30.936	0.219116	79.7872
30.937	0.218201	79.7872
30.938	0.217285	79.7872
30.939	0.21637	79.7872
30.94	0.215149	79.7872
30.941	0.213623	79.7872
30.942	0.212402	79.7872
30.943	0.210571	79.7872
30.944	0.209045	79.7872
30.945	0.206909	79.7872
30.946	0.205078	79.7872
30.947	0.202637	79.7872
30.948	0.2005	79.7872
30.949	0.197754	79.7872
30.95	0.195313	79.7872
30.951	0.192566	79.7872
30.952	0.19043	79.7872
30.953	0.187988	79.7872
30.954	0.185547	79.7872
30.955	0.1828	79.7872
30.956	0.179749	79.7872
30.957	0.176392	79.7872
30.958	0.172729	79.7872
30.959	0.168457	79.7872
30.96	0.163879	79.7872
30.961	0.158691	79.7872
30.962	0.153198	79.7872
30.963	0.1474	79.7872
30.964	0.141296	79.7872
30.965	0.135193	79.7872
30.966	0.128784	79.7872
30.967	0.122375	79.7872
30.968	0.115356	79.7872
30.969	0.108337	79.7872
30.97	0.101318	79.7872
30.971	0.0939941	79.7872
30.972	0.0866699	79.7872
30.973	0.0796509	79.7872
30.974	0.0726318	79.7872
30.975	0.065918	79.7872
30.976	0.0592041	79.7872
30.977	0.0527954	79.7872
30.978	0.0463867	79.7872
30.979	0.0405884	79.7872
30.98	0.0344849	79.7872
30.981	0.0286865	79.7872
30.982	0.0231934	79.7872
30.983	0.0177002	79.7872
30.984	0.0125122	79.7872
30.985	0.00732422	79.7872
30.986	0.00244141	79.7872
30.987	-0.00213623	79.7872
30.988	-0.00671387	79.7872
30.989	-0.0109863	79.7872
30.99	-0.0152588	79.7872
30.991	-0.0195313	79.7872
30.992	-0.0238037	79.7872
30.993	-0.0280762	79.7872
30.994	-0.0326538	79.7872
30.995	-0.0369263	79.7872
30.996	-0.0411987	79.7872
30.997	-0.0454712	79.7872
30.998	-0.0497437	79.7872
30.999	-0.0537109	79.7872
31	-0.057373	79.7872
31.001	-0.06073	79.7872
31.002	-0.0637817	79.7872
31.003	-0.0665283	79.7872
31.004	-0.0692749	79.7872
31.005	-0.0714111	79.7872
31.006	-0.0732422	79.7872
31.007	-0.0747681	79.7872
31.008	-0.0759888	79.7872
31.009	-0.0765991	79.7872
31.01	-0.0772095	79.7872
31.011	-0.0772095	79.7872
31.012	-0.0772095	79.7872
31.013	-0.0775146	79.7872
31.014	-0.0778198	79.7872
31.015	-0.0787354	79.7872
31.016	-0.0799561	79.7872
31.017	-0.0817871	79.7872
31.018	-0.0836182	79.7872
31.019	-0.0860596	79.7872
31.02	-0.088501	79.7872
31.021	-0.0912476	79.7872
31.022	-0.0942993	79.7872
31.023	-0.0973511	79.7872
31.024	-0.100403	79.7872
31.025	-0.103455	79.7872
31.026	-0.106201	79.7872
31.027	-0.108948	79.7872
31.028	-0.111084	79.7872
31.029	-0.112915	79.7872
31.03	-0.114136	79.7872
31.031	-0.115051	79.7872
31.032	-0.115051	79.7872
31.033	-0.114746	79.7872
31.034	-0.114136	79.7872
31.035	-0.11322	79.7872
31.036	-0.111694	79.7872
31.037	-0.110168	79.7872
31.038	-0.108337	79.7872
31.039	-0.106506	79.7872
31.04	-0.10498	79.7872
31.041	-0.103455	79.7872
31.042	-0.101929	79.7872
31.043	-0.100403	79.7872
31.044	-0.0994873	79.7872
31.045	-0.0985718	79.7872
31.046	-0.0976563	79.7872
31.047	-0.0973511	79.7872
31.048	-0.0970459	79.7872
31.049	-0.0970459	79.7872
31.05	-0.0967407	79.7872
31.051	-0.0967407	79.7872
31.052	-0.0964355	79.7872
31.053	-0.0961304	79.7872
31.054	-0.0961304	79.7872
31.055	-0.0958252	79.7872
31.056	-0.0952148	79.7872
31.057	-0.0946045	79.7872
31.058	-0.0939941	79.7872
31.059	-0.0930786	79.7872
31.06	-0.0921631	79.7872
31.061	-0.0915527	79.7872
31.062	-0.090332	79.7872
31.063	-0.0894165	79.7872
31.064	-0.0888062	79.7872
31.065	-0.0881958	79.7872
31.066	-0.0878906	79.7872
31.067	-0.0875854	79.7872
31.068	-0.0875854	79.7872
31.069	-0.0878906	79.7872
31.07	-0.0881958	79.7872
31.071	-0.088501	79.7872
31.072	-0.0888062	79.7872
31.073	-0.0891113	79.7872
31.074	-0.0897217	79.7872
31.075	-0.0897217	79.7872
31.076	-0.0897217	79.7872
31.077	-0.0891113	79.7872
31.078	-0.088501	79.7872
31.079	-0.0878906	79.7872
31.08	-0.0869751	79.7872
31.081	-0.0860596	79.7872
31.082	-0.0848389	79.7872
31.083	-0.083313	79.7872
31.084	-0.0814819	79.7872
31.085	-0.0796509	79.7872
31.086	-0.0775146	79.7872
31.087	-0.0753784	79.7872
31.088	-0.0732422	79.7872
31.089	-0.071106	79.7872
31.09	-0.0689697	79.7872
31.091	-0.0671387	79.7872
31.092	-0.065918	79.7872
31.093	-0.0646973	79.7872
31.094	-0.0637817	79.7872
31.095	-0.0634766	79.7872
31.096	-0.0637817	79.7872
31.097	-0.0640869	79.7872
31.098	-0.0646973	79.7872
31.099	-0.0653076	79.7872
31.1	-0.065918	79.7872
31.101	-0.0668335	79.7872
31.102	-0.0680542	79.7872
31.103	-0.0689697	79.7872
31.104	-0.0701904	79.7872
31.105	-0.0717163	79.7872
31.106	-0.0732422	79.7872
31.107	-0.0747681	79.7872
31.108	-0.0759888	79.7872
31.109	-0.0775146	79.7872
31.11	-0.0787354	79.7872
31.111	-0.0796509	79.7872
31.112	-0.0802612	79.7872
31.113	-0.0808716	79.7872
31.114	-0.0811768	79.7872
31.115	-0.0808716	79.7872
31.116	-0.0808716	79.7872
31.117	-0.0805664	79.7872
31.118	-0.0802612	79.7872
31.119	-0.0796509	79.7872
31.12	-0.0787354	79.7872
31.121	-0.0775146	79.7872
31.122	-0.0762939	79.7872
31.123	-0.0750732	79.7872
31.124	-0.0738525	79.7872
31.125	-0.0723267	79.7872
31.126	-0.0708008	79.7872
31.127	-0.0695801	79.7872
31.128	-0.0680542	79.7872
31.129	-0.0668335	79.7872
31.13	-0.0653076	79.7872
31.131	-0.0640869	79.7872
31.132	-0.0631714	79.7872
31.133	-0.0619507	79.7872
31.134	-0.0610352	79.7872
31.135	-0.0601196	79.7872
31.136	-0.0592041	79.7872
31.137	-0.0588989	79.7872
31.138	-0.0585938	79.7872
31.139	-0.0585938	79.7872
31.14	-0.0585938	79.7872
31.141	-0.0592041	79.7872
31.142	-0.0595093	79.7872
31.143	-0.0601196	79.7872
31.144	-0.06073	79.7872
31.145	-0.0610352	79.7872
31.146	-0.0616455	79.7872
31.147	-0.0622559	79.7872
31.148	-0.0628662	79.7872
31.149	-0.0634766	79.7872
31.15	-0.0637817	79.7872
31.151	-0.0640869	79.7872
31.152	-0.0643921	79.7872
31.153	-0.0646973	79.7872
31.154	-0.0650024	79.7872
31.155	-0.0653076	79.7872
31.156	-0.0656128	79.7872
31.157	-0.0656128	79.7872
31.158	-0.0656128	79.7872
31.159	-0.065918	79.7872
31.16	-0.065918	79.7872
31.161	-0.0665283	79.7872
31.162	-0.0668335	79.7872
31.163	-0.067749	79.7872
31.164	-0.0686646	79.7872
31.165	-0.0695801	79.7872
31.166	-0.0708008	79.7872
31.167	-0.0720215	79.7872
31.168	-0.0732422	79.7872
31.169	-0.0744629	79.7872
31.17	-0.0753784	79.7872
31.171	-0.0762939	79.7872
31.172	-0.0772095	79.7872
31.173	-0.0778198	79.7872
31.174	-0.0784302	79.7872
31.175	-0.0790405	79.7872
31.176	-0.0793457	79.7872
31.177	-0.0796509	79.7872
31.178	-0.0799561	79.7872
31.179	-0.0802612	79.7872
31.18	-0.0802612	79.7872
31.181	-0.0802612	79.7872
31.182	-0.0799561	79.7872
31.183	-0.0799561	79.7872
31.184	-0.0793457	79.7872
31.185	-0.0790405	79.7872
31.186	-0.0784302	79.7872
31.187	-0.0778198	79.7872
31.188	-0.0772095	79.7872
31.189	-0.0762939	79.7872
31.19	-0.0756836	79.7872
31.191	-0.0750732	79.7872
31.192	-0.0744629	79.7872
31.193	-0.0738525	79.7872
31.194	-0.0735474	79.7872
31.195	-0.0732422	79.7872
31.196	-0.072937	79.7872
31.197	-0.072937	79.7872
31.198	-0.072937	79.7872
31.199	-0.0732422	79.7872
31.2	-0.0732422	79.7872
31.201	-0.0735474	79.7872
31.202	-0.0741577	79.7872
31.203	-0.0747681	79.7872
31.204	-0.0753784	79.7872
31.205	-0.0759888	79.7872
31.206	-0.0765991	79.7872
31.207	-0.0769043	79.7872
31.208	-0.0772095	79.7872
31.209	-0.0769043	79.7872
31.21	-0.0765991	79.7872
31.211	-0.0756836	79.7872
31.212	-0.0747681	79.7872
31.213	-0.0735474	79.7872
31.214	-0.0723267	79.7872
31.215	-0.0708008	79.7872
31.216	-0.0692749	79.7872
31.217	-0.067749	79.7872
31.218	-0.0665283	79.7872
31.219	-0.0653076	79.7872
31.22	-0.0643921	79.7872
31.221	-0.0637817	79.7872
31.222	-0.0631714	79.7872
31.223	-0.0631714	79.7872
31.224	-0.0631714	79.7872
31.225	-0.0631714	79.7872
31.226	-0.0634766	79.7872
31.227	-0.0640869	79.7872
31.228	-0.0650024	79.7872
31.229	-0.065918	79.7872
31.23	-0.0671387	79.7872
31.231	-0.0680542	79.7872
31.232	-0.0689697	79.7872
31.233	-0.0698853	79.7872
31.234	-0.0704956	79.7872
31.235	-0.0714111	79.7872
31.236	-0.0717163	79.7872
31.237	-0.0720215	79.7872
31.238	-0.0723267	79.7872
31.239	-0.0720215	79.7872
31.24	-0.0717163	79.7872
31.241	-0.0714111	79.7872
31.242	-0.071106	79.7872
31.243	-0.0704956	79.7872
31.244	-0.0698853	79.7872
31.245	-0.0692749	79.7872
31.246	-0.0686646	79.7872
31.247	-0.0680542	79.7872
31.248	-0.067749	79.7872
31.249	-0.0671387	79.7872
31.25	-0.0668335	79.7872
31.251	-0.0665283	79.7872
31.252	-0.0665283	79.7872
31.253	-0.0665283	79.7872
31.254	-0.0662231	79.7872
31.255	-0.065918	79.7872
31.256	-0.0656128	79.7872
31.257	-0.0653076	79.7872
31.258	-0.0650024	79.7872
31.259	-0.0650024	79.7872
31.26	-0.0650024	79.7872
31.261	-0.0653076	79.7872
31.262	-0.0656128	79.7872
31.263	-0.065918	79.7872
31.264	-0.0665283	79.7872
31.265	-0.0671387	79.7872
31.266	-0.0680542	79.7872
31.267	-0.0692749	79.7872
31.268	-0.0704956	79.7872
31.269	-0.0717163	79.7872
31.27	-0.072937	79.7872
31.271	-0.0741577	79.7872
31.272	-0.0753784	79.7872
31.273	-0.0769043	79.7872
31.274	-0.078125	79.7872
31.275	-0.0793457	79.7872
31.276	-0.0805664	79.7872
31.277	-0.0814819	79.7872
31.278	-0.0823975	79.7872
31.279	-0.0830078	79.7872
31.28	-0.083313	79.7872
31.281	-0.0836182	79.7872
31.282	-0.0836182	79.7872
31.283	-0.0836182	79.7872
31.284	-0.0830078	79.7872
31.285	-0.0827026	79.7872
31.286	-0.0820923	79.7872
31.287	-0.0814819	79.7872
31.288	-0.0808716	79.7872
31.289	-0.0796509	79.7872
31.29	-0.0784302	79.7872
31.291	-0.0772095	79.7872
31.292	-0.0756836	79.7872
31.293	-0.0738525	79.7872
31.294	-0.0717163	79.7872
31.295	-0.0692749	79.7872
31.296	-0.0665283	79.7872
31.297	-0.0631714	79.7872
31.298	-0.0592041	79.7872
31.299	-0.0549316	79.7872
31.3	-0.0506592	79.7872
31.301	-0.0457764	79.7872
31.302	-0.0411987	79.7872
31.303	-0.0363159	79.7872
31.304	-0.0317383	79.7872
31.305	-0.0271606	79.7872
31.306	-0.022583	79.7872
31.307	-0.0186157	79.7872
31.308	-0.0149536	79.7872
31.309	-0.0115967	79.7872
31.31	-0.00854492	79.7872
31.311	-0.00610352	79.7872
31.312	-0.00396729	79.7872
31.313	-0.00213623	79.7872
31.314	-0.000610352	79.7872
31.315	0.000610352	79.7872
31.316	0.00183105	79.7872
31.317	0.00335693	79.7872
31.318	0.00457764	79.7872
31.319	0.00640869	79.7872
31.32	0.00854492	79.7872
31.321	0.0109863	79.7872
31.322	0.0137329	79.7872
31.323	0.0170898	79.7872
31.324	0.0210571	79.7872
31.325	0.0253296	79.7872
31.326	0.0296021	79.7872
31.327	0.0341797	79.7872
31.328	0.0384521	79.7872
31.329	0.0430298	79.7872
31.33	0.0476074	79.7872
31.331	0.0518799	79.7872
31.332	0.0564575	79.7872
31.333	0.0604248	79.7872
31.334	0.0640869	79.7872
31.335	0.0668335	79.7872
31.336	0.0692749	79.7872
31.337	0.0704956	79.7872
31.338	0.0714111	79.7872
31.339	0.0714111	79.7872
31.34	0.071106	79.7872
31.341	0.0704956	79.7872
31.342	0.0695801	79.7872
31.343	0.0680542	79.7872
31.344	0.0665283	79.7872
31.345	0.0646973	79.7872
31.346	0.0628662	79.7872
31.347	0.06073	79.7872
31.348	0.0588989	79.7872
31.349	0.0567627	79.7872
31.35	0.0549316	79.7872
31.351	0.0537109	79.7872
31.352	0.0524902	79.7872
31.353	0.0515747	79.7872
31.354	0.0512695	79.7872
31.355	0.0509644	79.7872
31.356	0.0509644	79.7872
31.357	0.0509644	79.7872
31.358	0.0506592	79.7872
31.359	0.050354	79.7872
31.36	0.0500488	79.7872
31.361	0.0491333	79.7872
31.362	0.0482178	79.7872
31.363	0.0463867	79.7872
31.364	0.0442505	79.7872
31.365	0.0415039	79.7872
31.366	0.0375366	79.7872
31.367	0.0332642	79.7872
31.368	0.0280762	79.7872
31.369	0.0219727	79.7872
31.37	0.015564	79.7872
31.371	0.00854492	79.7872
31.372	0.000915527	79.7872
31.373	-0.00671387	79.7872
31.374	-0.0146484	79.7872
31.375	-0.022583	79.7872
31.376	-0.0308228	79.7872
31.377	-0.0384521	79.7872
31.378	-0.0457764	79.7872
31.379	-0.0524902	79.7872
31.38	-0.0585938	79.7872
31.381	-0.0643921	79.7872
31.382	-0.0692749	79.7872
31.383	-0.0738525	79.7872
31.384	-0.0775146	79.7872
31.385	-0.0805664	79.7872
31.386	-0.083313	79.7872
31.387	-0.0854492	79.7872
31.388	-0.0869751	79.7872
31.389	-0.088501	79.7872
31.39	-0.0897217	79.7872
31.391	-0.0909424	79.7872
31.392	-0.0915527	79.7872
31.393	-0.0921631	79.7872
31.394	-0.0927734	79.7872
31.395	-0.0933838	79.7872
31.396	-0.0939941	79.7872
31.397	-0.0952148	79.7872
31.398	-0.0964355	79.7872
31.399	-0.0979614	79.7872
31.4	-0.0994873	79.7872
31.401	-0.101013	79.7872
31.402	-0.102539	79.7872
31.403	-0.10376	79.7872
31.404	-0.105286	79.7872
31.405	-0.106506	79.7872
31.406	-0.108032	79.7872
31.407	-0.109558	79.7872
31.408	-0.110779	79.7872
31.409	-0.112305	79.7872
31.41	-0.113525	79.7872
31.411	-0.114136	79.7872
31.412	-0.115051	79.7872
31.413	-0.115356	79.7872
31.414	-0.115967	79.7872
31.415	-0.116272	79.7872
31.416	-0.116577	79.7872
31.417	-0.116577	79.7872
31.418	-0.116577	79.7872
31.419	-0.116577	79.7872
31.42	-0.116272	79.7872
31.421	-0.115967	79.7872
31.422	-0.115967	79.7872
31.423	-0.115662	79.7872
31.424	-0.115662	79.7872
31.425	-0.115662	79.7872
31.426	-0.115356	79.7872
31.427	-0.115051	79.7872
31.428	-0.114746	79.7872
31.429	-0.114441	79.7872
31.43	-0.114136	79.7872
31.431	-0.114136	79.7872
31.432	-0.114441	79.7872
31.433	-0.114746	79.7872
31.434	-0.115662	79.7872
31.435	-0.116272	79.7872
31.436	-0.117493	79.7872
31.437	-0.118408	79.7872
31.438	-0.119324	79.7872
31.439	-0.120544	79.7872
31.44	-0.121765	79.7872
31.441	-0.123291	79.7872
31.442	-0.125122	79.7872
31.443	-0.127258	79.7872
31.444	-0.1297	79.7872
31.445	-0.132751	79.7872
31.446	-0.136414	79.7872
31.447	-0.140076	79.7872
31.448	-0.143738	79.7872
31.449	-0.1474	79.7872
31.45	-0.150757	79.7872
31.451	-0.153198	79.7872
31.452	-0.154724	79.7872
31.453	-0.155029	79.7872
31.454	-0.153503	79.7872
31.455	-0.150146	79.7872
31.456	-0.144043	79.7872
31.457	-0.135498	79.7872
31.458	-0.123291	79.7872
31.459	-0.107727	79.7872
31.46	-0.0875854	79.7872
31.461	-0.0631714	79.7872
31.462	-0.0338745	79.7872
31.463	0.000610352	79.7872
31.464	0.039978	79.7872
31.465	0.0848389	79.7872
31.466	0.134583	79.7872
31.467	0.188904	79.7872
31.468	0.248108	79.7872
31.469	0.311584	79.7872
31.47	0.378723	79.7872
31.471	0.449829	79.7872
31.472	0.523376	79.7872
31.473	0.598145	79.7872
31.474	0.671997	79.7872
31.475	0.742798	79.7872
31.476	0.808716	79.7872
31.477	0.86792	79.7872
31.478	0.918274	79.7872
31.479	0.958557	79.7872
31.48	0.988159	79.7872
31.481	1.00647	79.7872
31.482	1.01288	79.7872
31.483	1.00739	79.7872
31.484	0.990295	79.7872
31.485	0.960693	79.7872
31.486	0.919495	79.7872
31.487	0.866699	79.7872
31.488	0.803528	79.7872
31.489	0.730896	79.7872
31.49	0.65033	79.7872
31.491	0.563965	79.7872
31.492	0.473938	79.4702
31.493	0.381775	79.4702
31.494	0.289307	79.4702
31.495	0.198364	79.4702
31.496	0.110168	79.4702
31.497	0.0262451	79.4702
31.498	-0.0527954	79.4702
31.499	-0.125732	79.4702
31.5	-0.192261	79.4702
31.501	-0.25177	79.4702
31.502	-0.30426	79.4702
31.503	-0.350037	79.4702
31.504	-0.388794	79.4702
31.505	-0.420837	79.4702
31.506	-0.446167	79.4702
31.507	-0.465088	79.4702
31.508	-0.4776	79.4702
31.509	-0.484009	79.4702
31.51	-0.484924	79.4702
31.511	-0.480652	79.4702
31.512	-0.471497	79.4702
31.513	-0.458374	79.4702
31.514	-0.441589	79.4702
31.515	-0.422058	79.4702
31.516	-0.39978	79.4702
31.517	-0.375671	79.4702
31.518	-0.350342	79.4702
31.519	-0.324402	79.4702
31.52	-0.298462	79.4702
31.521	-0.273132	79.4702
31.522	-0.248108	79.4702
31.523	-0.224304	79.4702
31.524	-0.201721	79.4702
31.525	-0.180969	79.4702
31.526	-0.161743	79.4702
31.527	-0.144348	79.4702
31.528	-0.128784	79.4702
31.529	-0.114746	79.4702
31.53	-0.102539	79.4702
31.531	-0.0921631	79.4702
31.532	-0.0836182	79.4702
31.533	-0.0769043	79.4702
31.534	-0.0714111	79.4702
31.535	-0.067749	79.4702
31.536	-0.0656128	79.4702
31.537	-0.0646973	79.4702
31.538	-0.0650024	79.4702
31.539	-0.065918	79.4702
31.54	-0.0674438	79.4702
31.541	-0.0689697	79.4702
31.542	-0.0704956	79.4702
31.543	-0.0720215	79.4702
31.544	-0.0735474	79.4702
31.545	-0.0747681	79.4702
31.546	-0.0756836	79.4702
31.547	-0.0762939	79.4702
31.548	-0.0762939	79.4702
31.549	-0.0759888	79.4702
31.55	-0.0753784	79.4702
31.551	-0.0741577	79.4702
31.552	-0.0726318	79.4702
31.553	-0.0708008	79.4702
31.554	-0.0689697	79.4702
31.555	-0.0665283	79.4702
31.556	-0.0640869	79.4702
31.557	-0.0616455	79.4702
31.558	-0.0592041	79.4702
31.559	-0.0570679	79.4702
31.56	-0.0552368	79.4702
31.561	-0.0534058	79.4702
31.562	-0.0521851	79.4702
31.563	-0.0509644	79.4702
31.564	-0.0500488	79.4702
31.565	-0.0494385	79.4702
31.566	-0.0488281	79.4702
31.567	-0.0482178	79.4702
31.568	-0.0476074	79.4702
31.569	-0.0469971	79.4702
31.57	-0.0460815	79.4702
31.571	-0.045166	79.4702
31.572	-0.0442505	79.4702
31.573	-0.0430298	79.4702
31.574	-0.0415039	79.4702
31.575	-0.039978	79.4702
31.576	-0.038147	79.4702
31.577	-0.0363159	79.4702
31.578	-0.0344849	79.4702
31.579	-0.0323486	79.4702
31.58	-0.0302124	79.4702
31.581	-0.027771	79.4702
31.582	-0.0256348	79.4702
31.583	-0.0231934	79.4702
31.584	-0.0210571	79.4702
31.585	-0.0189209	79.4702
31.586	-0.0170898	79.4702
31.587	-0.0152588	79.4702
31.588	-0.0131226	79.4702
31.589	-0.0112915	79.4702
31.59	-0.00946045	79.4702
31.591	-0.00732422	79.4702
31.592	-0.00549316	79.4702
31.593	-0.00366211	79.4702
31.594	-0.00183105	79.4702
31.595	0.000305176	79.4702
31.596	0.00244141	79.4702
31.597	0.00457764	79.4702
31.598	0.00671387	79.4702
31.599	0.00915527	79.4702
31.6	0.0115967	79.4702
31.601	0.0143433	79.4702
31.602	0.0167847	79.4702
31.603	0.0195313	79.4702
31.604	0.022583	79.4702
31.605	0.0253296	79.4702
31.606	0.0283813	79.4702
31.607	0.0311279	79.4702
31.608	0.0341797	79.4702
31.609	0.0369263	79.4702
31.61	0.0396729	79.4702
31.611	0.0427246	79.4702
31.612	0.0454712	79.4702
31.613	0.0482178	79.4702
31.614	0.0509644	79.4702
31.615	0.0534058	79.4702
31.616	0.0558472	79.4702
31.617	0.0582886	79.4702
31.618	0.06073	79.4702
31.619	0.0628662	79.4702
31.62	0.0653076	79.4702
31.621	0.0674438	79.4702
31.622	0.0698853	79.4702
31.623	0.0720215	79.4702
31.624	0.0738525	79.4702
31.625	0.0759888	79.4702
31.626	0.078125	79.4702
31.627	0.0805664	79.4702
31.628	0.083313	79.4702
31.629	0.0863647	79.4702
31.63	0.0894165	79.4702
31.631	0.0924683	79.4702
31.632	0.0961304	79.4702
31.633	0.0994873	79.4702
31.634	0.103149	79.4702
31.635	0.106812	79.4702
31.636	0.110168	79.4702
31.637	0.113525	79.4702
